PlaceName,Latitude,Longitude
"Bisle Ghat Road Vanagoor Kudrasthe Near Bisle Ghat Forest, Sakleshpur 573123 India",12.7120951,75.6833605
"Dubare Forest Road Dodda Bettageri, Kushalnagar 571234 India",12.3590041,75.9523547
"B M Road, Kushalnagar 571234 India",12.384125,76.0307988
"121 Ekanth Holiday Home, Basavanahalli village, Kushalnagar 571234 India",12.4555177,75.9570234
"No.48, Block 4, Hebbal Ring Road Opposite Seshadripuram College, Mysuru (Mysore) 570017 India",12.9889055,77.574044
"104 Vivekananda Road Yadavagiri, Mysuru (Mysore) 570020 India",12.3261685,76.6401205
"Golden Temple Rd, Girgur Road, Kushalnagar 571234 India",12.4313964,75.968255
"Golden Temple Road Near Bota Farm, Kushalnagar 571104 India",12.4430867,75.9727458
"2225, Sawday Road Meena Bazzar, Mandi Mohalla, Mysuru (Mysore) 570021 India",12.3196483,76.65589279999999
"Near Lakshmi Bar Golden Temple Road, Kushalnagar 512354 India",12.4430867,75.9727458
"Narayana Shastri Road # 1459, Opp More Mega Store, Mysuru (Mysore) 570001 India",12.3115787,76.6483894
"Hanbal, Avaerkadu, Sakleshpur 577119 India",13.0046838,75.6969615
"#22 above reliance fresh, near Andolana circle Vishwamanava Double Road, Mysuru (Mysore) 570001 India",12.2875727,76.6174675
"Malali Village And Post, Sakleshpur 573134 India",12.9441511,75.78656529999999
"Atthibeedu Road, Sakleshpur 577132 India",12.991158,75.6503548
"Saklespura, Sakleshpur 573134 India",12.9441511,75.78656529999999
"Harangi Backwater Road Harangi Backwater Herur Village, Kushalnagar 571234 India",12.4717216,75.8960685
"Virupapur Gaddi, Hampi India",15.3408783,76.45308930000002
"Nersa Village Khanapur Taluka, Belgaum District, Belgaum 591302 India",15.5993708,74.42838069999999
"Hadya Village, Hadya, Hethur Post, Sakleshpur 573123 India",12.9441511,75.78656529999999
"Nh 66 Near Karavali Bypass, Udupi 576103 India",13.4354679,74.7445927
"Kanakadasa Road Near Shri Krishna Temple, Udupi 576101 India",13.3407661,74.7504491
"No 13 Kushalnagar Kudumangalore Kudige Post, Kushalnagar 560045 India",12.484951,75.95213
"Harley Estate, Sakleshpur 573134 India",12.9346533,75.72668949999999
"Naryanpet near Basapur Hampi Naryanpet, Basapur, Hampi 583234 India",15.3350132,76.46002399999999
"244 Main Road, Hampi 583239 India",15.3350132,76.46002399999999
"Plot No. 439, Jaitanmal Parvati Nagar, Udyambag, Belgaum 590006 India",15.8250048,74.483335
"3844/3, Near Ksrtc Bus Depot, Highway Circle New Bamboo Bazaar Main Road, Next to Indian Oil Petrol Station, Bannimantap, Mysuru (Mysore) 570015 India",12.3379614,76.65183960000002
"47/1 Dickenson Road Manipal Centre, Bengaluru 560042 India",12.9803905,77.61299609999999
"Acchanahalli, Sakleshpur India",12.9441511,75.78656529999999
Udupi 576221 India,13.5232736,74.6927354
"BilisareVillage, Hanbal Hobl, Sakleshpur 573165 India",13.0046838,75.6969615
"Rottikallu Road Bilisare Village, Hanbal Hobli, Sakleshpur 573165 India",12.9723439,75.6592982
"Sanapur, Hampi India",15.3350132,76.46002399999999
"#110 Mysore Bangalore Road, Mysuru (Mysore) 570003 India",12.3494641,76.6605492
"Dubbare Road, Kushalnagar 571234 India",12.3726436,75.9004325
"229-232 Navage Cross Belgaum Chorla Road, Belgaum 590014 India",15.8497158,74.4976676
"CoffeeBean Villa Sakleshpur Bangalore - Mangalore Highway Nh-48, Sakleshpur 573134 India",12.9432588,75.7836087
"135 Residency Road Opposite Bangalore Club, Bengaluru 560025 India",12.9658687,77.5987483
"Om Beach Road, Gokarna 581326 India",14.533117,74.3263378
"Bypass Road Kushalnagar, Kushalnagar 571234 India",12.4553757,75.9673089
"#314, Beloor Village Kundapur Taluk, Udupi 576221 India",13.5232736,74.6927354
"2 Banni Mantap Road Opp KSRTC Bus Depot, Near Highway Circle, Mysuru (Mysore) 570015 India",12.3333269,76.6481299
"70 Ashoka Road, Mysuru (Mysore) 570001 India",12.3152633,76.6565336
"Hethur Post, Sakleshpur India",12.9441511,75.78656529999999
"Bannur Ring Road KSFC Layout, Near Devegowda Circle, Mysuru (Mysore) 570019 India",12.310426,76.70290709999999
"345/A, Near Infosys Road Hebbal Industrial Estate, Hebbal Industrial Area, Mysuru (Mysore) 570016 India",12.3557093,76.6046686
"# 111 Kshetraiah Road, K. R. Mohalla, Mysuru (Mysore) 570001 India",12.3048534,76.6491039
"#172 Nelson Mandela Road Bannimantap, Near Highway Circle, Mysuru (Mysore) 570015 India",12.33217,76.6510321
"Middle Beach Near Kariappa Katte, Gokarna 581319 India",14.5555879,74.3098145
"Anegundi Anegudi Village, Ganganathi, Hampi 583227 India",15.3350132,76.46002399999999
"CTS 1019/2A , Mahantesh Nagar, Belgaum 590016 India",15.8734745,74.5350423
"10620, A /3, Opposite Kannada Bhavan. Nehru Nagar, Belgaum 590010 India",15.8779191,74.5174765
"near AM Shaikh Medical College Nehru Nagar, Belgaum 590010 India",15.8783213,74.5180848
"K S Rao Road, Opposite Prabhat Talkies, Mangalore 575001 India",12.8717605,74.842071
"Mujawar Galli, Belgaum India",15.853564,74.5119858
"Mahatma Phule Road Near Goaves Circle, Belgaum 590003 India",15.8405721,74.50886009999999
"Belgavi Road, Belgaum 591123 India",15.9462603,75.3003337
"Cbt, Belgaum 590001 India",15.8632554,74.5212435
"Near R.T.O Circle Pune-Bangalore Road, Belgaum India",18.5204303,73.8567437
"Opposite Khot Bangla, Off Jamboti Road Santibastwad, Belgaum 590014 India",15.6910084,74.36607839999999
"College Road, Belgaum 590 001 India",15.8639298,74.5081946
"Khanjar Galli, Belgaum India",15.8620108,74.5142907
"P B Road Near Kholhapur Cross, Belgaum India",15.8496953,74.4976741
"Bengaluru - Mumbai Highway Sutaagatticross Belguam, Belgaum 591243 India",16.0580393,74.5137931
"Raj Purohit Sweet Centre, Belgaum 590001 India",15.8849641,74.51185439999999
"1504, Maruti Galli, Belgaum 590002 India",15.8574764,74.51288260000001
"Kaktives Road Near Chanamma Circle, Belgaum 590001 India",15.8646356,74.5113942
"College Road, Belgaum 590 001 India",15.8639298,74.5081946
"College Road, Belgaum 590001 India",15.8639404,74.5081478
"Kirloskar Road below Top In Town Bar & Resturant opp Nucleus Mall, Belgaum 590001 India",15.8593841,74.5086541
"Near Dr. Jayaram Hospital, Hospet India",15.2751521,76.3858262
"Falls Road Gokak, Belgaum 591307 India",16.1946888,74.7500232
"B.D. Road, Chitradurga India",14.2247681,76.4005799
"Hiriyur Main Road, Chitradurga India",13.9380968,76.6226803
"Main Road, Belgaum 591304 India",16.7265635,75.0605903
"College Road, Near Bus Stand, Hospet 583201 India",15.2688542,76.39092409999999
"Navyug Complex, Khade Bazaar, Belgaum 590016 India",15.8620528,74.5193342
"Shivaji Nagar, Belgaum India",15.8675404,74.51977280000001
"101 Plot No, Belgaum 590001 India",15.8596329,74.508242
"101 Plot No, Belgaum 590001 India",15.8596329,74.508242
"Station Road, Belgaum 590001 India",15.8499527,74.508965
"Khade Bazar, Belgaum 590001 India",15.8644474,74.51556699999999
"Kaddirampur, Vijayanagara, Hampi 3 Kilometers From Hampi, Hospet 583239 India",15.3350132,76.46002399999999
"Kaddirampur, Vijayanagara, Hampi 3 Kilometers From Hampi, Hospet 583239 India",15.3350132,76.46002399999999
"Birunani After KKR Bridge, Virajpet 571218 India",12.1949851,75.8040022
"3 Kms from Virajpet, Near Ammatti Bus Stop, Virajpet 571218 India",12.1949851,75.8040022
"Opp Honda Showroom, Virajpet 571218 India",12.1949851,75.8040022
"Poomale mandh road, opp Kodava samaj, kukloor P O Virajpet, Kodagu , Karnataka, Virajpet India",12.1949851,75.8040022
"Arji Village and Post, Near Arji Church, Virajpet 571218 India",12.1736125,75.797258
"Ammathi Madikeri Road Ammathi Ontiangadi, Virajpet 571211 India",12.3398426,76.171775
"DHS Enclave, Near Private Bus Stand Road, Virajpet 571218 India",12.1948313,75.8039795
"Gonikoppal Road Near Kaveri College, Virajpet India",12.1949851,75.8040022
"Virajpet-Mysore Road, Virajpet 571218 India",12.1917045,75.8087018
"Poomale Mandh Road Near Kodava Samaj Kukloor Post, Virajpet 571218 India",12.2076378,75.7963477
"Nalvathoklu, Virajpet 571218 India",12.1980389,75.882387
"Thekkamaki Estate, Chembebellur Post Coorg, Virajpet India",12.1949851,75.8040022
"Main Road, Virajpet 571218 India",12.1949851,75.8040022
"1st Perumbadi, Kerala Road, Virajpet 571218 India",12.1947336,75.8035307
"Nalavathoklu village and post, Virajpet 571218 India",12.1949851,75.8040022
"13/23 Nisarga Layout, Virajpet 571218 India",12.1864125,75.81344639999999
"Malagar Village, Jagara Hobli, Jagara Post, Chikmagalur 577101 India",13.435039,75.66153840000001
"Guddada Bangale, Chikmagalur 577118 India",13.510439,75.50437610000002
"Athigundi Village Datha Peetha Road, Chikmagalur 577101 India",13.4291156,75.7422368
"Koduvalli Anur Post, Chikmagalur 577101 India",13.3161441,75.7720439
"Sri Nandini Guest House Near Cafe Coffee Day Maruthi Nagara K. M Road, Opp Gandharva Nursery, Chikmagalur 577101 India",13.3075252,75.7783524
"Thalihalla Estate Jakanhalli Post, Chikmagalur 577130 India",13.3309997,75.6729805
"Naidu Complex, I.G. Road Next to Vijaya Bank, Chikmagalur 577101 India",13.315434,75.771364
"Indira Gandhi Rd, Chikmagalur 577101 India",13.315434,75.771364
"District Stadium Road Ward No. 21,40/17, Dantaramaki, Chikmagalur 577101 India",13.3259272,75.7858387
"#166, Mavinahalla Village, Chikmagalur 577131 India",13.3161441,75.7720439
"Siderbhan Estate,Muthodi road Mallanduru, Chikmagalur 577130 India",13.4351121,75.6426711
"Mallandur Rd, Chikmagalur 577101 India",13.3268451,75.7599507
"Kenshodeva Enclave, Chikmagalur 577131 India",13.316144,75.772044
"Ait Campus Road Ait College road, Chikmagalur 577102 India",13.3418653,75.7982147
"State Highway 66 Mudigere Taluk, Chikmagalur 577132 India",13.2038311,75.3345707
"Blue Mountain Estate Tarikere Taluk, Chikmagalur 577137 India",13.439082,75.8301537
"Virajpet Town, Hudikeri Area, Hysodlur, Virajpet 571249 India",12.0718672,75.9344897
"Handi, Machagondanahally 20 km. Chikmagalur-Mudigere Road, Chikmagalur 577111 India",13.1212191,75.62809000000001
"Indira Gandhi Road Near Bolarameshwara Temple, Chikmagalur 577101 India",13.315434,75.771364
"Woodway Estate, Chikmagalur 577130 India",13.3431875,75.67456250000001
"The Vintage, Baptist Farm Gavanahalli Village, Mugathihalli,, Chikmagalur 577133 India",13.2839352,75.75313849999999
"Guddadamane Post Aldur, Chikmagalur 577111 India",13.23594,75.624462
"Kudremukha, Chikmagalur 577142 India",13.2226055,75.2508229
"Kalyancool homestay, maradi road, Bannur, Aldur p/o, Chikmagalur district, Karnataka, India, Chikmagalur 577111 India",13.2988282,75.6132954
"Mallandur Road Vijayapura, Chikmagalur 577101 India",13.327575,75.7658799
"Bhagwan Mahaveer Road, Tumkur 572102 India",13.3336164,77.1052415
"Shankar Mutt Road, SH 57 Basavanahalli, Chikmagalur 577101 India",13.3290524,75.774448
"Sira Road Lingapura, Tumkur India",13.374286,77.0999545
"Sira Road Lingapura, Tumkur India",13.374286,77.0999545
"Sira, Main Road Opp. Govt. Bus Stand, Tumkur India",13.3640052,77.10321
"Sakrepatna, Chikmagalur 577135 India",13.4549952,75.911483
"Kempanalli Karkipeete, Chikmagalur 577101 India",13.3495861,75.77457609999999
"Muddakanahalli Road Madhugiri, Tumkur India",13.6643166,77.20889869999999
"M K Arcade Hotel Rg Road, Opp Polytechnic College, Chikmagalur 577101 India",13.3335645,75.7734515
"Belur Road 11 Nisarga Lodge, Near Kote Kere, Opp Indian Petrol Bunk, Chikmagalur 577101 India",13.3087501,75.7881633
"Settihalli Opp H M S College, Tumkur India",13.3378762,77.117325
"00, Unnamed Road, Ward No. 18, Bangalore, Tumkur 572101 India",13.3415541,77.1053673
"Sira Road Near S E T College, Tumkur India",13.3640052,77.10321
"Maruthinagar Shettihalli Main Road, Tumkur India",13.326248,77.1180511
"Tumkur Road, Pavagada, Tumkur 561202 India",14.1030998,77.2807423
"B.H Road Behind Rto Office, Near Manjunatha Choultry, Tumkur 572103 India",13.3385215,77.1153032
"Herekolale Lake, Chikmagalur 577101 India",13.3593883,75.7108942
"Sadashiv, Tumkur 572105 India",13.3236893,77.0881034
"Sadashiv, Tumkur 572105 India",13.3236893,77.0881034
"Santhrupti Complex Madhugiri, Tumkur India",13.3425088,77.10335669999999
"Batawadi Circle, B H Road Opposite Hindu Sadara Samudaya Bhavana, Tumkur 572107 India",13.3290527,77.1306991
"B H Road Kyatasnadra, Tumkur India",13.3232525,76.7293206
"Santhepet, Tumkur India",13.3378762,77.117325
"Santhepet, Tumkur India",13.3378762,77.117325
"B H Road Chikkanayakanahalli, Tumkur India",13.7480644,75.7722952
"Kunigal Road, Banashankari Road, Near Apoorva Service Station, Tumkur India",13.3334377,77.0955206
"NH 4, Sira Highway Beside Sridevi Medical College, Tumkur 572102 India",13.3378762,77.117325
"Heerehalli Kyatasandra, Tumkur India",13.2718135,77.180149
"Near SIT College B.H Road, Tumkur 572103 India",13.3268979,77.12609479999999
"Madhugiri High School Road, Tumkur India",13.3378762,77.117325
"Sri Vigneshwara Comfort Building B H Road, Ashoknagar, Tumkur India",13.3330591,77.1190329
"Barline Main Road, Tumkur India",13.3213959,77.1011626
"K B Cross Road C. N. Halli, Tumkur India",13.3116479,76.6549883
"Kyatasandra Bus Stand Road, Tumkur India",13.314414,77.1455371
"Main Road, Sira Near New Bus Stand, Tumkur India",13.7451493,76.89796620000001
"3rd Cross Mandipet, Tumkur India",13.3299908,77.0928484
"Gargandur Village Madapura, Somavarapet Taluk, Suntikoppa 571251 India",12.4981802,75.8192578
"BH Road Opp. Polytechnic College, Tumkur 572102 India",13.3383537,77.1080486
"BH Road Ashok Nagar, Tumkur, Tumkur 572101 India",13.3368678,77.1192315
"State Highway 91 BasavaHalli, Theppadakandi, Dubare main road, Kushalnagar, Suntikoppa 571234 India",12.433918,75.9225065
"Kedakal Village & Post, Suntikoppa India",12.4369707,75.79891669999999
"Bymana House Nargane Village, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Windflower Resort Road, Suntikoppa 571237 India",12.4336963,75.8120647
"Nakoor Village Kanbaile Post, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Hardur Post, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Nani Estate, Horoor Post Sunticoppa, Coorg, Suntikoppa 571237 India",12.4526295,75.8293858
"Madikeri Road Village Andagove, Suntikoppa India",12.3398426,76.171775
"Mysore road, Near Cinchona Estate, Suntikoppa 571201 India",12.4525736,75.82942729999999
"No 5/5, Lingapura Word No. 01, Tumkur 572106 India",13.4159051,77.1510837
"Kushal Nagar, toward Madikeri, Suntikoppa India",12.4243138,75.9995117
"Kedakal Village And Post Sunticoppa somwarpet taluk Kodagu district, Suntikoppa 571237 India",12.4526295,75.8293858
"Nakoor Village, Kanbille post, Somwarpet Taluk, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Kedakal Post Via Suntikoppa, Suntikoppa 571237 India",12.4369707,75.79891669999999
"Nakoor Village, Kanbail Post, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Chiklihole Reservoir Road Chiklihole Dam Walking Trail, Suntikoppa 571234 India",12.3964442,75.8786117
"Kedakal Post, Suntikoppa 571237 India",12.4369707,75.79891669999999
"7 Upputhodu Baane Near Kodagarally, Suntikoppa 571237 India",12.4525736,75.82942729999999
"7th Hoskote ,Suntikoppa , Coorg, Suntikoppa 571237 India",12.4496984,75.8626614
"Nakoor Nakkor Sirangala Village, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Mysore - Madikeri Rd OPP Central Bank of India, Suntikoppa 571201 India",12.4212248,75.7352573
"Sunticoppa Mysore - Madikeri Road 7th, Suntikoppa 571237 India",12.4510655,75.8277128
"102 Andagove, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Laxmi Bazar Road Near Roopavani Talkies, Chitradurga India",14.2241474,76.3996691
"Nehru Circle Challakere, Chitradurga 577522 India",14.313395,76.6528225
"Jattipalla - Kanakapura Rd Koorgahalli Estate, Suntikoppa 571237 India",12.4510655,75.8277128
"Mathikadu Post, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Challakere Road State Highway 48 Beside Disha Hotel, Chitradurga 577501 India",14.1832023,77.0461844
"Haleri Village, Kadanga Paisari, Suntikoppa India",12.4525736,75.82942729999999
"Sri Rampura New Bus Stand, Chitradurga India",13.6218723,76.4163961
"Thaikappa Estate Horoor Post and Village, Suntikoppa 571237 India",12.4525736,75.82942729999999
"No.121, 7th Hoskote, Kallukore Road 7th Hoskote, Suntikoppa 571237 India",12.4496984,75.8626614
"Hosadurga Huliyur Road, Chitradurga India",13.7985261,76.2850567
"P1 Kedakal Village Survey No Suntikoppa Hobli, Somwarpet Taluk, Suntikoppa 571237 India",12.5943101,75.8504904
"Nh 48 Near Chitradurga Fort, Chitradurga 577501 India",14.2356871,76.4003493
"Nakoor Shirangala Kanbail Post, Suntikoppa 571237 India",12.4525736,75.82942729999999
"Opp.KSRTC Bus Stand, Chitradurga 577501 India",14.2269645,76.3960893
"Roopavani Road, Chitradurga 577501 India",14.2138373,76.40424039999999
"12, Adishakti Nagar, Industrial Area, Chitradurga 577501 India",14.2189547,76.41791479999999
"Sri Sai Badavane, Near Bsnl Office, Old Bengalore Road Chellakere Gate, Chitradurga 577501 India",14.2092852,76.4218999
Hospet 583201 India,15.2688542,76.39092409999999
"Haliyas Road, Chitradurga 577502 India",14.2250932,76.3980464
"NH-4, opposite police Samudhaya Bhavan, Chitradurga 577501 India",14.2365477,76.4013923
"P.B. Road, Chitradurga India",14.2283599,76.3923238
"Near RTO Office Near the junction of NH-4 and Turuvanur Road, Chitradurga 577501 India",14.2312587,76.4099008
"7/3 B NH-4 Bypass, Chitradurga 577501 India",14.0663241,76.5528826
"1st cross, Umapathi Complex, VP Extension 1st Cross Rd opposite Forest Department, Chitradurga 577501 India",14.2305982,76.4068532
"No 15 Ane Bagilu Road, Chitradurga 577501 India",14.2138373,76.40424039999999
"College Road Near K.S.R.T.C Bus stand opp. Pai Shivananda Lodge, Hospet 583201 India",15.2756289,76.38887749999999
"No.2 & 3, Nh 4 Vidya Nagar, Chitradurga India",17.4124097,78.5150252
"Mrp Lodge Building, V P Extension Road, Chitradurga 577501 India",14.227922,76.40399
"Hampi Road Opp Malligi Hotel, Hospet 583201 India",15.2735744,76.39297839999999
"Iceland Road, Hospet 583201 India",15.2688542,76.39092409999999
"College Road, Hospet 583201 India",15.2755125,76.3871771
"Santhe Honda Road, Chitradurga 577 501 India",14.2263628,76.4009677
"Turuvanur Road, Near District Hospital Ck Pura, Chitradurga 577501 India",14.2268534,76.4076939
"Dam Road, Sanjaynagar Behind City Hospital, Hospet India",13.0369229,77.57851339999999
"Station Road Opp Rotary Club, Hospet India",15.2783285,76.38883489999999
"Abheraj Baldota Rd Vijayanagar, Hospet 583225 India",15.2663848,76.3728155
"Abheraj Baldota Rd Vijayanagar, Hospet 583225 India",15.2663848,76.3728155
"Abheraj Baldota Rd Vijayanagar, Hospet 583225 India",15.2663848,76.3728155
"Near Bus Stand Hospet, Hospet 583201 India",15.2688542,76.39092409999999
"Opp Sbi Bank, Hospet 583201 India",15.2688542,76.39092409999999
"Near City Bus Stand Railway Station Road Beside Cindicate Bank, Hospet 583201 India",15.2688542,76.39092409999999
"Near Swathi Hotel, Hospet 583201 India",15.2688417,76.3908606
"Near Ksrtc Bus Stand Hampi Ice Land Road, Hospet 583201 India",15.2749976,76.3890083
"343 4th Ward opp SBI Bank, Station Road, Hospet 583201 India",15.2837415,76.3871535
"Next to Maharani College, opposite to Fort, Chitradurga 577501 India",14.2158865,76.3997196
"Chowk Hussainpura Shivala Rd Near RTO Office, Chitradurga 577501 India",14.2250932,76.3980464
"Sardar Patel Road beside Bajaj showroom, Hospet 583201 India",15.2786197,76.3878831
"2nd floor, 16-329B Manipal Alevoor Road, Manipal 576104 India",13.3428674,74.7901846
"Hanumanahalli - Kotturu - Joladakudligi Road hospet-huligi main road, Hospet 583234 India",15.0602475,76.5214943
"Alevoor road, Manipal 576104 India",13.3349953,74.7899111
"Railway Station Road Opp. Sbi Bank And Atm, Hospet 583201 India",15.2688542,76.39092409999999
"Opposite Manipal Institute of Technology, Manipal 576 119 India",13.3525321,74.79282239999999
"Daffodils, Laxmindra Nagar Kunjibettu Post, Manipal 576102 India",13.3474268,74.76358809999999
"Eshwar Nagar Udupi - Hebri Rd, Near Mit, Manipal 576 104 India",13.3505155,74.785707
"Near K.S.R.T.C Bus Stand, College Road, Hospet 583201 India",15.2749976,76.3890083
"Station Road, Hospet 583201 India",15.2837415,76.3871535
"Collage Road Behind K S R T C Bus Station, Hospet 583201 India",15.2709916,76.3957525
"Collage Road Behind K S R T C Bus Station, Hospet 583201 India",15.2709916,76.3957525
"Manipal-Udupi Road Penta Square, Opposite KFC Shivalli Village, Indrali Ward, Manipal 576102 India",13.3615299,74.7841783
"Perampalli Road, Near Shambhavi Circle Near DC Office, Vidyaratna Nagar, Manipal 576104 India",13.362656,74.7855916
"Manipal-Alevo Road Down Town Towers, Manipal 576104 India",13.3388828,74.7899868
"V/45 Station Road Yalamanchili Complex, Hospet 583201 India",15.2789802,76.38875569999999
"Station Road V/45, Yalamanchili Complex, Hospet 583201 India",15.2688542,76.39092409999999
"Opposite MIT and above the Coffee day, Manipal India",13.352384,74.7867838
"Manipal Drive, Manipal 576104 India",13.3533553,74.7853531
"Perampalli Nekkar Krishnadasa Marga 316/30 Ramani Pal Road 2nd cross, Manipal 576104 India",13.3529477,74.7821076
"16-131-F4, Behind SIBM, Ananth Nagar II stage, Manipal 576104 India",13.3359968,74.7816162
"Station Road, Hospet 583201 India",15.2837415,76.3871535
"End Point Road Near Royal Embassy, Manipal 576104 India",13.3664995,74.78537250000001
"10/90 J.N. Road Hampi, Hospet 583201 India",15.3350132,76.46002399999999
"Vidyarathna Nagar Behind Manipal University Building, Manipal 576104 India",13.3533433,74.78489549999999
"End Point Road, Near Crumbz Bakery, 2nd Cross, Vidyaratna Nagar, Manipal 576104 India",13.3664995,74.78537250000001
"DC Office . End Point Road, Manipal 576104 India",13.3664995,74.78537250000001
"Station Road, Hospet 583201 India",15.2837415,76.3871535
"Academy Towers, Tiger Circle, Manipal 576104 India",13.3515704,74.78755420000002
"Opp M.I.T Manipal-karkala Road Eshwarnagar , NH69A, Udupi District, Manipal 576104 India",13.3473919,74.79243699999999
"Opp: Manipal Institute of Technology Parkala Road, Manipal India",13.3525321,74.79282239999999
"Basaveshwara Road, Tumkur India",13.3378762,77.117325
"Durga Road Pavagada, Tumkur India",14.1030998,77.2807423
"1, Sri Krishna Leela, Opp Mit Main Road, Manipal 576104 India",13.3501203,74.7926394
Manipal 574106 India,13.352384,74.7867838
"B H Road, Tumkur India",13.3457126,77.0835196
"Kadagdal Road, Near Boikeri, Ibnivalvadi, Madikeri Taluk 571201 India",12.4331488,75.786202
"Aleevoor Road, Industrial Area 1, Dasharath Nagar, 2nd cross, Manipal 576104 India",13.3392804,74.7908418
"2nd floor, Manipal Commercial Complex Opp KMC, Manipal 576104 India",13.3527438,74.7896128
"Manipal-Udupi Hwy, Main Road, Manipal 576104 India",13.3472689,74.7742238
Sringeri India,13.4197675,75.2566564
Sringeri India,13.4197675,75.2566564
Sringeri India,13.4197675,75.2566564
"Near Sri Sharadhamba Temple, Sringeri 577139 India",13.4162583,75.2509671
"Near Sri Sharadhamba Temple, Sringeri 577139 India",13.4162583,75.2509671
"Kinnimulki, Manipal 576101 India",13.3224607,74.73809609999999
"Barathi street, Sringeri India",13.421862,75.2547217
"Barathi street, Sringeri India",13.421862,75.2547217
"Chettalli Road, Near Capitol Village Resort, Ibnivalvadi, Madikeri Taluk 571201 India",12.3985401,75.77095190000001
"Near Syndicate Bank ATM, Murudeshwar 581350 India",14.093993,74.4898633
"Daffodils, Laxmindra Nagar 2nd Cross, Near Indian Nursery, Manipal India",13.3392804,74.7908418
"Near Jadkal Bridge Kollur Mookambika road, Kollur 576220 India",13.7955001,74.8040814
"Aghanashini Road House No. 443A, Near Ashwinidhama Ayurvedic Hispital, Kumta 581351 India",14.4419941,74.3853439
"92/A New Tank Bund Road, Bellary 583104 India",15.1406273,76.9213409
"Taluk, Kundapur, Main Rd Near Kollur Bus Station, Kollur 576220 India",13.860807,74.81040899999999
"Sri Annapoorneshwari Residency Site No 28, Sringeri 577120 India",13.4197675,75.2566564
"Bangalore Road, Beside Nataraj Theater Opp. Prakash Enigneering Works, Bellary 583101 India",12.9715987,77.5945627
"Villa Wodeyarmutt Kochavalli, Sringeri 577139 India",13.3879291,75.2482716
"Villa Wodeyarmutt Kochavalli, Sringeri 577139 India",13.3879291,75.2482716
"Villa Wodeyarmutt Kochavalli, Sringeri 577139 India",13.3879291,75.2482716
"Rajathadri Road, Manipal 576104 India",13.3630061,74.7848028
"IB Road, Shekhar Nagar, Raichur 584101 India",16.1860327,77.3454244
"Near Kollur Mookambika Temple Kundapura Taluk, Kollur 576220 India",13.8637888,74.8144538
"Karma Beach Road, Kumta 581351 India",14.4758883,74.3726967
"Mallalli Falls Road, Somvarpet 573123 India",12.680643,75.72366699999999
Somvarpet 571235 India,12.6794522,75.92309759999999
"Syndicate Bank Head Office Road Near Tiger Circle, Manipal 576104 India",13.3518543,74.78679939999999
"Madikeri Road, Somvarpet 571237 India",12.4325785,75.7491276
"#187 Next to Government PU college Baada, Kumta 581351 India",14.4275482,74.4190929
"Hiriyur Road near New KSRTC Bus Stand Bapu Ji Nagar, Bellary 577599 India",15.1336823,76.9232524
"Sannu Suresh Kumar, 1st Monnangeri Village Near Navodaya School, Monnangeri, Madikeri Taluk 571201 India",12.4278887,75.7060758
"Rajathadri Road Vidyarathna Nagar, Manipal 576104 India",13.3630061,74.7848028
"Near Railway Bridge, NH-17, Kumta India",14.4275482,74.4190929
"Colledge Road, Kumta 581343 India",14.4398727,74.4264593
"Baragadde, Kumta 581343 India",14.4270095,74.4144562
"Sulimalthe Village, Hancode Post, Somvarpet 571236 India",12.5943101,75.8504904
"Madhav Nagar, Manipal 576104 India",13.3542289,74.7871011
"Nh - 66, Kumta 581327 India",14.4253982,74.4193442
"No 96 I-Roomz Hoysala Residency Anantapur Road Near Royal Circle,Opp. ICICI Bank, Bellary 583101 India",15.1430994,76.9430023
"Gangavali Beach Road, Kumta 581319 India",14.5862571,74.3056387
"# 5/231 Kibbetta Village Chowdlu, Somvarpet 571236 India",12.6073585,75.8595989
"No 8 Aditya Orchards, Kollur India",13.8631865,74.8104053
"Old Bus Stand Road Nellikeri, Kumta 581343 India",14.4275482,74.4190929
"Janata Vidyalaya Road Male Hitlu, Holegadde, Kumta 581327 India",14.3667376,74.421785
"Aghnaashini Road, Kumta 581351 India",14.4306728,74.4051826
"Jyeshthpura, P/O: Baada (Bada), Kumta-Aghanashini Road South of Gokarna, Kumta 581351 India",14.4757296,74.3748761
"N H 66 Opp. KSRTC Bus Stand, Kumta 581343 India",14.4234589,74.4163734
"597 Kadle Beach, Kumta 581351 India",14.4438237,74.3814537
"Kurali Road Moovera, Trishul Estate, Somvarpet 571236 India",12.5943101,75.8504904
"Bada, Kumta 581343 India",14.4757296,74.3748761
"National Highway 17, Kumta 581343 India",14.4275482,74.4190929
"National Highway 17, Kumta 581343 India",14.4275482,74.4190929
"Hodike Shiroor Honnavar, Kumta 581338 India",14.2797502,74.4439252
"Aghanashini Rd, Gudeangadi, Kumta 581351 India",14.4746236,74.3749572
"National Highway 66 Hanuman Layout, Kumta 581343 India",14.4234589,74.4163734
"Nh-66 Devagundi, Handigon, Kumta 581332 India",14.4253982,74.4193442
